latitude,longitude,landslide_size,landslide_trigger
44.6398,-123.9361,4,15
47.8311,-119.9011,2,3
9.2038,123.596,2,3
29.3588,81.31,2,3
14.0354,74.6624,2,3
4.4999,114.6667,3,12
30.07754642,102.1446778,1,3
37.3931,-122.357,3,3
-15.345,-71.489,2,3
33.0365,74.4889,2,1
14.4789,-90.6319,2,14
44.4979,8.9042,2,3
7.6167,125.0573,4,15
30.0283327,31.37246273,3,15
13.7,124.35,1,12
37.1813,-121.9935,3,3
-7.501529051,110.3254073,4,1
5.9122,116.1465,3,1
27.7713,86.166,2,3
24.9111,94.4759,2,1
33.3308,75.1773,2,3
-5.1326,119.4167,1,3
41.9944,41.7811,2,14
22.4343,114.1842,3,5
-23.1077,-44.248,5,3
21.3681,-157.7894,2,14
50.4072,-117.8821,2,15
56.7709,-2.417,2,3
25.5728,91.885,2,3
35.0819,-84.5287,2,12
48.615529,-122.438565,3,12
40.22400142,-79.95929042,3,12
8.8313,105.2523,2,12
10.9654,76.5516,2,5
32.23843313,78.06239076,3,12
33.32217847,75.19281971,3,12
8.6184,125.6732,2,12
27.7218,106.9277,3,1
23.8393,120.8671,2,3
-4.138,-79.4069,2,1
33.18025403,75.80786093,2,15
-0.6409,100.4419,2,3
-22.887,-43.0571,2,3
57.1225,-135.3549,1,3
-17.9665,178.4367,3,12
47.9128,-122.3197,2,12
42.7188,25.7153,2,3
27.5748,91.8644,2,9
34.57829667,73.3605212,2,13
7.192836513,125.9690316,5,3
43.2693,28.0252,2,12
50.3961,-122.2207,2,1
-7.3111,109.9139,2,3
9.8011,124.2467,2,3
47.6316,-120.1809,2,15
9.3248,-79.8867,2,3
16.9729,120.6294,2,14
19.3379,73.7767,3,3
35.7117,-82.8329,3,3
39.4896,-80.1708,2,3
33.8426,132.7681,2,3
8.2117,77.312,3,15
40.4319,-80.0061,3,3
-6.3,147.6,1,3
36.8619,-83.1806,2,3
47.5955,-121.9831,2,3
27.6934,111.6641,2,3
13.62615658,121.1049975,3,4
39.1106,-84.493,2,3
27.1746,103.5564,2,1
47.4794,-120.8406,1,6
57.5051,-3.4067,2,12
44.9438,-123.9665,3,3
-3.96,29.4318,2,15
38.67697649,-121.1921364,3,12
56.2451,-4.8814,2,3
27.7592,82.6335,2,3
33.0409,-117.1378,3,12
-4.3333,137.0,2,12
30.3629,79.2143,2,12
25.3056,93.1265,2,3
50.146,-116.9567,2,3
-43.7893,172.7611,2,3
21.3684,-157.7892,3,15
9.8988,76.3902,2,3
-43.5897,172.6894,3,15
31.5596,77.1679,2,3
54.09,-8.2,3,15
43.9266,8.1243,2,1
43.2955,-122.4829,4,15
23.641,108.281,2,3
39.838,-80.6061,2,12
45.6572,-121.9002,4,15
21.9607,-159.3585,3,3
34.1093,73.9067,2,12
43.2804,-115.4953,2,3
26.9282,88.4553,3,15
16.0774,121.7692,1,14
-38.1583,144.35,3,12
38.5374,-122.6475,2,12
27.6454,84.125,2,3
27.6047,88.6463,2,12
17.7345,83.2884,2,3
18.509,-72.345,2,14
46.6007,-116.6566,2,3
30.56504675,79.56163208,2,15
26.1097,91.7747,3,12
19.2078,98.7884,1,3
24.3311,91.5642,3,8
48.0079,-122.3101,3,3
37.890359,-121.871398,2,12
45.4604,-122.6394,4,15
35.5288,-83.1002,2,12
-15.6929,-71.8688,2,13
19.4,-100.3667,2,3
37.6178,-121.9451,2,12
16.1078,73.7167,3,3
46.1103,-123.2099,4,15
54.5494,-3.5875,2,12
49.7701,-117.4619,3,13
5.4358,100.3032,2,3
19.336,73.7793,2,9
27.8196,85.2114,2,12
-19.944,-43.9107,2,3
32.34193603,77.22157675,3,13
47.7573,-122.2072,3,12
27.1344,88.4575,2,3
5.8044,-73.9743,1,3
44.6677,-123.8172,4,15
52.6041,-2.4063,2,12
45.2423,-123.8608,4,15
21.1899,92.1571,2,3
27.02099026,89.90712175,2,3
49.8785,-118.1103,2,13
44.6345,-123.7762,4,15
34.4854,132.44,1,3
-22.9113,-43.067,2,3
33.245,75.247,2,12
-22.2486,-42.5428,2,3
28.1581,109.1974,2,3
23.75406693,92.74128531,2,3
33.1677,-117.0232,3,3
3.215342,113.42223,2,12
43.6218,-73.1988,3,15
13.6409,-88.8699,5,14
26.8597,89.3903,1,3
36.8607,-121.687,3,3
8.4987,123.304,1,14
-33.8234,151.0075,3,12
45.92401,-122.754514,3,12
45.5169,-122.369,3,12
9.465206953,98.90492974,2,3
28.25,83.1792,2,3
30.3351,78.5113,3,12
28.28,83.55,2,3
51.4643,-117.4803,3,3
38.1779061,-81.30458817,3,1
34.10195138,-118.3671332,2,12
47.6261,-122.3667,3,0
41.25565464,72.45209341,2,12
4.8833,114.95,2,3
18.7624,73.3747,3,3
9.2829,123.2449,2,3
32.3109,77.2195,2,3
50.6082,-118.8419,2,12
15.3307,108.6591,2,3
27.9911,82.3018,1,3
15.5419,73.9214,2,3
37.99222287,-122.5988299,2,12
27.6969,111.9933,2,12
40.5287,-80.2054,3,3
47.290915,-122.409942,3,12
15.9949,121.6164,2,14
49.2165,-2.046,3,3
4.5326,-74.1359,2,3
35.7755,-83.0948,2,0
6.8745,81.0455,2,3
33.0716,74.839,2,1
-17.56,178.25,2,12
22.0629,-159.4954,2,15
19.6241,72.9084,2,3
30.6427,114.318,2,3
45.794,-114.7613,2,3
39.1037,-84.4995,2,13
28.7,104.5167,2,1
33.37197314,75.19440189,4,13
38.6987,-77.0008,3,3
49.4635,-117.4965,3,12
35.2685,75.6271,2,4
45.5803,-122.875,2,5
33.4407,-86.7896,3,3
26.8826,88.2788,2,3
7.2853,80.4829,2,3
37.1658,69.9548,1,3
34.39411841,-118.4148235,2,12
25.8702,94.7844,2,3
37.21263512,-121.9885243,3,12
40.6197,48.462,2,3
14.0592,-87.155,2,3
47.8952,-122.652,2,15
33.9659,74.3313,2,3
32.8471,-117.2527,3,3
10.0486,76.7606,2,15
3.300391156,102.0799266,3,12
50.3625,-4.4558,2,12
-37.7846,146.2243,2,3
38.1723,-84.8775,2,3
26.0101,94.5282,2,3
46.2078,-121.4788,2,13
40.635137,-122.7339156,3,12
25.0633,92.8025,2,3
43.3057,-122.5053,4,15
14.0256,-84.5919,2,3
45.6182,-122.8089,2,3
44.2886,-124.1131,4,15
2.9437,-76.7719,1,1
27.3414,86.7506,2,12
6.4111,124.8338,2,3
45.2224,-123.8754,4,15
50.8122,-118.9592,2,3
40.4826,-79.9021,2,15
33.23738085,75.24528226,2,12
42.6975,1.8351,2,3
-1.6985,29.3711,1,3
34.2092,74.321,2,1
32.996781,-116.958162,3,12
39.4143,-78.725,3,3
0.4695,35.6128,1,12
7.0225,125.2242,2,1
48.0486,-119.9232,3,15
27.4385,87.0898,1,3
-0.4333,37.2,2,3
38.5035,43.3948,2,12
40.6553,-115.4195,2,3
7.0381,81.1079,2,3
38.7763,-120.5737,3,12
43.3045,-122.5226,4,15
25.3433,92.2897,2,3
31.6674,104.6807,2,3
37.1143,-121.9339,3,3
42.66,-122.6995,4,15
20.83341,86.035008,3,8
33.33074507,71.27227905,3,8
24.353826,102.6006263,4,5
44.3666,-73.8973,3,3
40.4327,-80.0383,3,3
16.3671,120.6318,2,14
-22.5814,17.1399,3,3
16.6252,80.6128,2,12
44.7825,-119.6211,4,15
16.8333,121.1167,2,12
30.557,79.56,2,3
35.5898,-83.373,2,12
45.5287,-122.7701,2,5
22.2251,92.19,2,3
26.9015,88.4719,2,12
13.7178,-89.2685,2,12
26.4596,87.2758,2,12
42.9381,-122.4198,4,15
46.539613,12.132183,5,12
27.7657,84.4694,2,15
10.716,-61.546,2,3
35.078,-82.808,3,12
30.4305,78.0803,3,12
23.65637182,93.02746602,3,1
27.1034,93.6885,2,3
34.453,-119.653,3,12
36.23912968,-121.7747764,2,12
34.977,-85.3665,2,12
-29.8124,30.978,2,3
57.147,-5.0937,3,3
29.57990613,80.50476155,2,12
38.623,-119.7203,2,3
19.5426,-96.9137,2,14
40.1625,-123.7874,2,12
25.8376,94.5234,2,1
30.0134,79.9261,1,3
37.66,-82.26,3,3
10.2863,123.8533,2,3
48.7178,-113.7187,2,15
44.4065,-123.9538,4,15
-3.814,136.3632,2,3
64.4112,-14.5624,2,12
25.4477,94.0489,2,1
33.2413,75.2381,2,3
-14.3322,-170.7998,2,3
48.012132,-118.919306,3,1
10.597,123.478,2,3
17.5586,-98.9483,2,14
57.5232,-3.2089,2,3
36.5419,109.4662,2,0
39.81452834,-123.0790683,3,12
45.5775,-122.0991,3,6
48.5473,-120.7645,1,3
43.09367409,76.95661041,3,3
24.5646,120.8922,2,14
21.4409,92.0074,2,9
27.0524,90.4997,2,3
47.645,-122.416,3,12
26.8811,88.2779,2,3
28.3511,84.1176,2,15
39.63843134,-95.1472568,2,12
10.7667,123.9833,2,3
-8.1955,111.1038,2,12
34.1534,77.5768,2,3
0.8098,109.4949,2,8
30.3306,98.1578,2,15
40.1095,-80.4911,3,3
25.38,91.88,2,12
7.1733,124.2185,3,12
27.1761,88.5287,2,3
47.2265,-122.2558,3,12
19.0222,72.8663,2,3
29.48397512,81.03043256,1,12
30.6179,78.3233,2,3
54.1733,-4.4822,2,3
49.7022,-116.9114,3,12
-5.516,104.7608,2,3
33.0681,-116.7469,3,3
33.303,77.8876,2,3
42.689,-122.6023,4,15
8.67,-83.064,2,3
42.13381148,-122.6347989,2,13
54.9735,-2.0946,2,15
35.4481,139.6421,2,3
45.5635,-123.5827,4,15
-41.7331,174.2538,2,4
17.948,-76.333,2,14
40.3316,-78.9261,3,1
-22.5444,-43.2087,3,3
30.4749,79.2293,2,3
33.17580726,75.81055668,2,12
34.6651,73.961,2,3
34.4388,104.0367,5,3
47.25158303,-122.5511059,3,15
-1.2631,36.8512,1,3
-22.937,-42.4916,2,3
29.5687,82.2837,2,1
36.0636,74.2869,2,3
47.706,-122.2214,2,3
29.9641,106.9764,2,3
28.10025822,84.42143526,2,3
10.3286,123.8896,2,3
14.4579,-89.1666,2,3
37.3212,-82.3434,3,3
12.1137,-86.2409,3,3
13.8487,-61.0613,2,14
35.8736,-93.9131,3,12
49.3729,-117.6744,3,12
44.1942,-123.5484,4,15
22.9183,110.9949,2,3
18.5146,-72.3361,2,14
34.9376,70.754,2,12
43.862,7.829,2,3
5.9975,116.5956,1,12
32.32082658,-90.89805521,3,10
25.1193,121.8962,2,14
46.0205,-122.8777,4,15
6.957291003,81.12046509,2,1
36.8529,-83.3698,2,12
34.0401,-118.5968,3,1
38.4998,-105.9315,3,3
40.436,-80.0111,3,15
27.8178,84.4443,2,15
50.1067,-122.9765,2,12
5.049029288,6.245488889,1,5
36.30159069,-83.87750882,3,1
10.3128,125.1159,1,3
51.211,-4.1252,3,15
43.6703,-123.9264,4,15
41.5663,-72.6667,3,12
30.5345,79.0853,2,15
-16.4992247,-179.9807656,2,14
-29.4722515,153.143192,3,14
0.4257,123.2322,2,9
-32.8902,-68.844,2,3
39.8329,20.7704,2,3
31.2912,112.188,2,12
3.185,101.7673,2,12
5.3737,100.3049,2,15
46.815,-120.9298,2,3
9.077,-79.4974,3,3
30.6218,67.3799,2,3
27.3765,88.7628,2,3
57.579,-4.5973,3,15
26.916,104.6673,2,9
37.38644301,-122.2620793,3,12
34.3618,-117.8098,3,1
7.794,126.1632,2,14
40.53,-111.87,2,3
6.17,101.5081,2,3
6.2433,-75.5767,2,3
42.0855,-76.0213,3,15
44.2408,9.6882,2,3
40.4825,49.7597,1,13
45.5598,-123.8924,4,15
21.5194,-158.2279,3,12
45.5635,-123.5826,4,15
14.5767,121.4432,2,14
28.0579,84.0719,2,3
3.086036242,112.8374948,3,1
10.4476,-61.3169,2,3
14.6568,121.6009,2,14
-40.0582,176.8769,2,3
46.1138,-123.2157,2,3
-16.499,-68.1462,2,15
3.1623,101.7444,2,12
44.041,-123.8748,3,12
48.69637244,-118.197505,3,12
1.7417,-75.6568,2,3
28.3685,82.3731,2,1
-38.2662,145.014,2,3
10.4775,123.763,2,14
55.7584,-1.9942,2,3
17.3895,78.499,2,12
51.7245,-2.3113,2,15
14.6969,-90.444,2,14
45.8569,-118.9066,4,15
40.3493,-79.8003,3,3
-7.571,109.9187,2,3
-7.2337,109.0605,1,12
34.3951,75.6233,2,3
29.9862,78.6115,2,3
-22.3787,-42.994,1,3
27.9512,85.6846,3,12
21.04270451,92.21525816,2,3
8.5121,-82.0513,2,12
60.6408,6.0477,2,3
8.9176,124.8974,2,3
10.41208679,123.8705795,3,12
-36.943557,174.648774,3,3
33.9741,73.792,1,9
34.91321927,72.75163388,2,12
43.312864,-122.838041,3,12
2.5833,98.8333,2,3
50.765915,-119.007904,3,12
47.9435,-122.3082,2,15
36.81539141,-121.7232875,2,12
30.7059,76.9844,2,3
46.965,7.4146,3,3
38.76486531,-120.324996,2,12
27.7395,83.5753,2,12
-6.084,145.208,2,3
43.51735165,-108.1809596,3,13
17.97569294,-76.28628106,3,1
45.0632,-123.7362,4,15
20.1544,-98.1993,2,14
38.201,-120.7215,2,15
28.0436,103.9743,2,12
29.83416882,80.26894533,3,1
53.717768,-2.248379,3,3
27.8287,85.5763,3,15
34.638,105.6122,2,12
27.5862,104.8613,2,12
34.0869,-119.0604,3,12
40.9792,39.7365,2,12
37.88206112,-122.545533,3,3
26.1468,91.6469,3,8
23.7527,92.694,2,3
29.2484,79.5371,2,3
16.4041,120.5956,2,14
30.081,101.0106,2,3
28.9205,95.3429,2,1
16.8052,120.8222,2,14
23.73504471,92.71060943,2,3
44.107,-122.6763,4,15
14.8333,120.2833,2,14
14.7333,98.6333,2,12
25.0728,92.3636,2,12
47.8112,-122.3844,2,15
33.431515,-111.925961,2,13
10.4014,123.8827,2,12
10.4792,124.9986,2,3
35.3539,74.8595,2,3
39.982,-75.2055,2,3
32.9148,75.0556,2,12
-22.9008,-43.1151,2,3
7.9216,125.1666,2,1
46.2428,-119.1009,1,3
25.682,94.1076,2,3
2.7229,101.9421,3,3
45.4964,-123.6688,4,15
38.7981,-84.0971,3,3
40.37779708,-105.5960863,3,3
17.0,-95.0,2,3
42.7143,26.3995,2,15
28.27909521,83.00633062,2,12
31.5041,77.9521,2,3
35.4888,133.104,2,3
50.77647805,-119.1744426,3,12
48.3122,-120.6576,2,3
37.8107,-83.8069,2,12
25.0672,93.4093,2,3
8.361576284,124.4153091,2,3
28.9,80.87,2,9
45.08144863,41.98700247,3,12
40.635,-91.284,3,12
6.973070057,81.08552027,2,1
32.6443,130.6279,3,3
36.0562,-87.4745,3,3
40.6489,-105.1748,3,3
3.2211,101.5768,3,3
44.3956,-122.142,4,15
27.04768643,93.61899644,2,3
47.3031,-122.2555,2,3
26.0349,101.4586,2,3
28.2748,83.7432,2,3
27.1499,88.38,2,12
37.6536,-112.9821,1,12
34.5443447,105.6828853,1,3
31.3161,103.8764,2,3
-22.91017122,-43.09175971,3,3
44.4,18.5333,2,12
-11.930724,-76.70147,1,3
28.0461,83.2627,2,3
31.70779,76.932771,3,3
-22.9619,-43.1773,2,3
24.89456743,121.7334279,3,12
30.56,77.3,2,3
40.6006,-80.64,3,3
-6.9675,107.888,2,12
45.5844,-122.1947,3,3
3.4677,-76.5908,2,3
29.2,81.7,2,3
46.0539,9.4192,2,3
-6.952,106.4785,2,12
40.6124,-105.2801,2,3
36.7946,5.765,2,3
39.0715,-107.1995,2,3
-13.6291,-72.8718,2,3
10.7692,-61.4078,1,3
-6.6687,106.5464,2,12
30.5386,105.5661,2,3
13.901105,-60.969451,3,12
36.0378,-81.5949,2,3
47.297782,-115.173202,3,15
9.8957,76.9346,2,9
44.3784,-123.803,4,15
27.36,93.0385,2,9
50.4868,-121.7,2,12
33.8911,74.9781,3,1
34.0844,-87.104,2,3
3.080509303,101.7965988,2,1
47.4348,-122.9922,2,3
45.9572,-123.9267,4,15
33.8745,35.65,2,3
36.2210159,-84.08529923,3,3
40.0074,117.1703,1,12
-13.4862,-71.7832,2,12
44.3978,-123.9328,4,15
5.9586,10.1475,2,3
12.9711,76.2728,2,12
27.05909317,93.54235868,2,15
25.5718,94.1211,2,3
50.4374,-3.5713,3,3
0.8734,36.0893,2,12
49.9537,-123.3589,3,12
43.3047,-122.5166,4,15
7.5842,125.8331,5,12
39.191,-107.2774,2,3
-22.9458,-43.2167,2,3
10.442036,123.8760501,1,3
43.9984,-123.6954,4,15
34.209,74.3524,3,15
5.8498,95.2701,2,3
43.3283,-122.6985,4,15
3.484563889,125.4875345,1,12
10.232,123.7294,2,3
50.7082,-2.758,1,15
44.0645,-123.8296,4,15
26.8352,88.1881,1,3
45.3974,-122.4753,4,15
43.2632,-124.2654,4,15
54.372128,48.29313889,2,12
-9.15405919,33.55887923,3,1
26.7103,94.693,5,3
24.5204,92.7264,4,1
16.0161,120.9637,2,14
27.5086,85.0855,2,3
33.7706,74.0967,2,3
8.8528,-82.5969,3,3
40.2209,73.4746,2,3
24.3153,109.3799,2,3
34.7976,70.977,2,12
28.4311,82.1847,2,15
13.6048,123.5215,2,3
35.9541,-81.5564,2,15
7.928596253,38.60315887,2,1
46.1951,-123.7746,4,15
32.9522,75.1533,2,12
11.28577212,11.31096571,2,3
34.1965,-118.9801,2,3
10.3315,123.8789,2,3
-1.852959,30.114407,3,8
38.395,-81.5871,3,12
32.2934,77.1803,3,3
38.002075,-122.611728,3,12
28.3884,82.2826,2,3
43.3941,-124.0805,4,15
18.0502,-76.3994,3,12
1.4931,124.841,2,3
39.1031,-84.512,1,3
19.0833,101.0833,2,3
16.5857,120.4201,2,14
31.6865,77.1043,2,12
37.9107,69.0971,1,1
33.30044087,75.18163117,2,15
43.8439,22.8485,3,15
45.5104,-122.7072,4,15
22.75,104.6667,2,3
27.7368,86.1636,2,4
27.9411,85.6838,3,12
26.0462,68.2767,2,12
-8.773461589,120.280149,2,3
32.17,77.1788,2,3
11.3484,76.7937,2,12
13.77195072,124.2689432,2,14
47.7346,-122.2851,3,12
16.426,120.5823,2,14
32.3573,77.3052,2,3
45.0979,-123.7665,4,15
40.0607,-80.6841,3,3
21.0559,105.829,2,3
30.8974,77.0588,2,0
52.9892,-6.4173,3,3
7.6333,125.0167,3,12
33.4209,75.2045,2,3
37.576,72.592,2,3
-4.3256,103.1797,2,3
37.3685,-82.7434,3,3
49.9747,-94.3946,3,12
-25.4003,152.9012,3,3
27.822,84.4935,2,3
44.4648,-104.4111,3,15
36.2618,-121.7938,3,12
37.0903,108.5845,2,3
2.3078,97.8297,2,12
28.3201,106.8514,2,3
40.7643,-80.2315,3,15
29.48,80.94,2,12
33.0097,74.9402,2,3
-8.5955,125.572,2,1
26.7973,88.1389,2,1
16.392,120.5996,2,14
35.4453,73.9342,2,3
26.4205,94.9731,2,12
47.488,-122.3633,2,12
37.6475,-122.4936,2,12
51.9565,0.9666,2,12
28.301686,84.386742,2,5
33.8426,-116.8648,2,3
-22.4804,-43.1852,2,3
37.9951,-83.4667,3,3
30.9936,78.4594,2,3
3.0665,101.6235,2,3
43.9701,39.4476,1,1
18.431,79.1492,2,12
32.8464,-117.2619,2,12
9.0772,-79.4882,2,3
43.8396,-122.6265,4,15
10.47892965,125.0030939,2,12
36.6619,-79.7199,3,3
17.2826,121.1666,2,14
16.3727,120.6074,3,14
-17.5608,178.2168,2,3
43.6229,-91.2718,3,3
4.9726,115.0182,3,3
-11.83785769,-76.62379815,1,3
-35.62543214,174.5370837,3,12
-6.7912,110.8371,4,3
10.1557,-83.9717,2,12
45.7123,-121.5461,1,15
11.2411,124.996,2,3
32.7883,-97.0317,3,12
31.76419233,77.29184098,2,0
7.364469237,126.0353778,1,12
10.7137,-61.5705,2,3
9.6227,-83.8359,2,14
25.6226,96.2946,2,8
22.7672,105.9839,2,3
36.6195,-83.9526,2,3
27.5687,85.34,3,12
9.5207,77.0198,2,3
23.7273,109.2347,2,3
40.469,-79.6774,2,3
41.485,72.3374,2,3
33.4372,75.2027,2,13
1.68,-76.97,1,3
37.8515,68.7882,2,3
47.7139,-122.2777,3,3
28.190436,83.332177,2,10
22.33644964,103.8448574,2,12
27.167781,87.055222,2,15
15.12277305,-91.89697611,2,4
44.158,-123.5778,4,15
-23.2311,-46.6136,2,12
28.06986667,83.65247597,2,1
46.1947,-123.7669,4,15
35.4401,-82.249,2,12
45.9767,-123.1947,4,15
14.0391,124.1621,2,3
4.470971,101.379313,3,12
40.63499096,-91.28401244,2,12
25.0045,118.698,2,14
22.533,92.899,2,3
19.1355,72.9981,2,1
1.0267,34.3788,2,3
13.5107,123.0319,3,14
44.5768,-93.8457,2,12
9.8678,76.7705,2,3
44.86769902,-123.1458391,3,12
42.1397,-122.5846,3,3
6.9658,80.7577,1,12
37.886,70.2202,1,13
35.2882,73.2242,4,4
18.7312,-97.0711,2,14
38.8759,-104.9362,2,12
36.8693,-80.6597,2,3
60.1366,-1.2666,2,3
42.2697,-121.4862,4,15
47.6036,-122.5707,3,3
6.159049,116.447249,2,12
47.92499887,-122.3099327,3,3
43.8608,41.5897,2,12
33.2537,75.2006,2,13
5.3149,115.2202,2,1
8.3295,77.1963,2,3
47.7125,-122.3793,3,3
39.7958,-121.4519,2,12
-7.6667,111.117,1,12
-0.4475,100.9368,2,12
47.5935,-122.2425,3,3
15.5931,73.8119,2,12
9.5527,76.9299,2,3
34.6781,-86.0343,2,3
46.499507,-72.425793,2,15
-0.3152,-78.9724,2,3
3.1621,101.684,2,12
13.7895,-89.7739,2,1
29.9932,102.9955,2,12
29.2159,113.9074,2,3
22.1334,96.4669,1,9
8.9896,-83.3438,2,14
27.016,86.85,2,3
41.9953,-73.2068,3,3
40.5531,46.0089,2,3
44.399,-123.8654,4,15
36.8088,-3.348,2,3
13.8703,-89.8486,2,14
42.5167,43.1667,2,3
8.9655,99.7996,2,3
6.4737,125.0676,2,1
44.8855,-123.9384,4,15
45.5297,-122.3712,4,15
47.8651,-122.332,2,3
39.5062,67.6204,1,3
47.7851,-114.0149,3,12
44.4,-123.8369,4,15
4.6502,-74.399,2,3
29.5863,80.2186,3,1
48.2797,-117.2665,3,3
14.1338,-87.2161,3,15
37.8121,-107.6645,2,12
10.316,123.8804,2,3
-35.5035,173.9379,2,14
31.1628,77.7241,2,3
28.3536,82.3997,2,3
19.170539,73.022276,3,12
33.4581,-117.6705,3,3
10.4669,-66.9431,2,3
14.0439,120.9031,2,3
44.4697,-123.4835,4,15
37.072,-107.8717,3,6
29.0396,81.2519,2,3
46.1906,7.4086,3,1
25.8143,90.5763,1,1
-22.9149,-43.1109,2,3
33.0086,74.9426,3,3
37.02125973,-121.9616328,3,12
23.6866,93.017,2,3
38.2942,-81.6267,3,12
37.9958,-108.0314,3,12
38.9519,-81.9082,3,12
31.7085,76.9297,3,1
31.5593,77.9277,2,15
47.96070249,-122.2456413,3,12
29.3755,114.57,2,3
10.4089,-61.3723,3,3
0.770421582,35.5656019,1,12
-1.4771,102.4382,2,12
38.5117,-122.9237,2,12
16.885,-99.8562,3,14
45.67935571,-121.2998589,2,15
40.01740913,-121.0966666,2,12
34.2183,-118.1936,3,3
-22.9553,-43.2014,2,3
18.1258,-76.5082,2,12
47.9863,-122.2301,2,3
27.05374234,88.42572376,2,12
-7.542442,110.446035,1,12
5.268333182,117.1030201,2,12
45.5159,-122.6993,4,15
44.98,-114.06,2,3
-2.455868439,120.9263077,1,1
47.535134,-122.347458,3,12
10.4267,-67.0342,2,3
17.5004,121.4292,2,3
-37.63075881,176.0458175,3,1
8.646,-13.2279,2,3
26.8727,94.9275,2,12
27.6835,86.1804,3,12
16.3639,120.6769,2,14
13.4582,144.7187,3,3
38.2897,-120.5983,2,12
29.139,81.623,2,15
36.6952,139.8042,2,14
27.6746,83.7533,2,15
29.04080591,114.4132965,3,1
40.5196,-80.1376,3,12
16.4956,120.832,2,14
26.8905,88.2789,2,12
15.3956,74.0113,2,8
30.59661,79.569767,1,15
50.2405,-57.5886,3,15
24.7844,115.0278,2,3
24.7992,93.948,2,3
56.949,-2.316,3,3
48.1393,-122.6011,2,12
30.6887,103.9291,5,1
-22.9255,-43.2854,2,3
57.0676052,-135.3489024,2,3
-3.7027,128.1777,2,3
45.9952,-122.8771,4,15
45.9605,-123.1673,4,15
27.7667,86.1334,2,8
10.7603,-61.4578,2,3
56.9462,-2.1979,2,14
7.4166,126.0011,2,12
31.7099,76.933,2,3
44.0118,-123.7793,4,15
49.1624,-123.8611,2,12
45.506282,-122.716574,3,12
49.9171,0.9997,2,15
47.803,-122.3941,3,12
37.9051,-122.6035,3,3
45.857,-118.9067,4,15
34.0935,74.9112,2,12
2.8696,-76.3034,2,12
25.4075,110.375,2,12
-34.18516324,150.7164558,3,3
-6.195,106.6254,1,3
30.8741,76.9576,2,3
23.19807165,94.29816252,2,15
10.4741,-73.8715,2,12
40.6784,-105.4323,2,3
9.886,-84.1349,1,14
-13.2873,-72.1137,2,3
40.89599912,72.88344398,4,13
46.9838,-123.939,2,12
38.77856835,-120.2613976,3,12
42.9302,42.1147,2,15
-6.5317,106.7816,3,3
15.3379,-61.361,3,14
45.4753,-119.7418,4,15
-39.0412,177.4136,2,3
9.93670355,11.90682343,2,15
27.13862165,88.22551799,2,3
32.525,-116.9999,2,12
41.0752,-74.5894,2,3
39.44747129,-80.18251435,3,12
48.6226,21.3669,2,3
45.3401,6.5319,3,15
40.3883,-79.8126,3,15
-1.8245,29.5948,1,3
39.4279,-86.4209,2,3
37.750375,-85.667209,3,12
6.3344,124.946,2,3
-6.2899,145.8593,2,3
33.577,74.1872,2,3
47.8961,-122.3263,3,3
39.8839,-105.3033,2,12
37.59591829,-122.5041031,3,12
50.6297,-1.1957,3,3
39.7814,118.0646,2,8
41.1567,48.5798,2,3
34.5117,-84.444,2,12
48.0414,-122.5949,2,12
0.4056,29.9166,2,3
47.8024,-103.2814,2,12
-8.2876,114.9767,2,3
38.9838,-123.0025,2,3
34.1619,77.5528,1,3
11.8006,125.3731,2,12
38.45256863,-105.4935275,3,15
24.992,105.8107,2,3
25.5768,55.652,2,12
29.9531,78.1514,2,3
-7.711258905,110.0557389,1,12
-22.3758,-43.1314,2,12
47.1341,-122.0506,3,1
15.64525862,-91.43664048,2,12
25.08734272,91.75063827,3,8
21.9304,-159.5036,3,3
12.8446,75.2476,2,12
45.9023,-123.1429,4,15
35.1307,-85.3186,3,3
15.68638494,74.16234114,3,1
25.0318,92.4584,3,12
32.7833,-117.2354,2,15
47.7668,-122.387,2,3
44.1453,-110.9964,2,15
40.4934,-79.9458,3,12
38.419904,-81.50457,3,3
19.3556,-70.9189,2,3
51.571,-4.2883,4,13
36.5539,-83.9789,2,12
31.0918,109.8971,2,1
45.5317,-122.2527,4,15
-13.3342,-72.0826,2,3
50.7472,-2.7122,2,3
25.995587,101.829855,2,15
45.5162,-122.3608,4,15
38.97232348,-107.34128,3,15
12.589702,101.418577,3,12
27.2948,87.9377,2,3
48.9511,-122.7756,2,12
22.6214,114.0818,2,12
7.8474,126.0938,2,3
40.91213877,-122.110964,2,3
14.6367,-90.4847,1,3
33.519,70.8242,3,8
41.1795,41.8196,2,12
27.9447,84.2279,2,9
34.1586,72.8541,2,3
39.8751,69.8266,2,3
26.148,94.8422,2,3
14.3898,-87.7654,2,12
19.1927,-99.8654,1,3
9.00679,-79.517116,2,14
24.6108,92.562,2,8
25.72019272,94.03225673,2,1
53.0532,-8.6064,2,0
29.5798,80.2123,2,15
50.9084437,-4.562811592,2,15
-1.3833,-78.3167,2,3
26.9343,88.4486,3,3
2.7664,-75.0741,2,8
8.1112,98.3153,3,1
30.9209,77.0206,2,12
33.8232,-84.1569,3,3
10.50547001,105.3439054,2,12
33.6846,74.2453,2,13
33.8474,134.6991,3,14
39.20099639,-120.8095385,2,12
24.6929,121.7195,2,14
51.67903013,-2.023652165,3,12
10.38,123.89,2,3
41.058916,-73.828592,2,15
37.9926,-108.0164,2,3
